id,sport_key,bookmaker_key,market_title,name,price,last_update,commence_time,home_team,away_team,sport_title
7ccb91bc0a4f81a6c992456434015117,soccer_spain_la_liga,bovada,h2h,Draw,4.1,2023-09-25T11:58:51Z,2023-09-26T17:00:00Z,Sevilla,Almería,La Liga - Spain
7ccb91bc0a4f81a6c992456434015117,soccer_spain_la_liga,betonlineag,h2h,Draw,4.2,2023-09-25T12:00:28Z,2023-09-26T17:00:00Z,Sevilla,Almería,La Liga - Spain
7ccb91bc0a4f81a6c992456434015117,soccer_spain_la_liga,fliff,h2h,Draw,5.45,2023-09-25T11:58:37Z,2023-09-26T17:00:00Z,Sevilla,Almería,La Liga - Spain
a897dc37f6b8cfab656ab04a48ca5e86,soccer_spain_la_liga,bovada,h2h,Draw,4.3,2023-09-25T11:58:51Z,2023-09-26T19:30:00Z,Mallorca,Barcelona,La Liga - Spain
a897dc37f6b8cfab656ab04a48ca5e86,soccer_spain_la_liga,betonlineag,h2h,Draw,4.25,2023-09-25T12:00:28Z,2023-09-26T19:30:00Z,Mallorca,Barcelona,La Liga - Spain
a897dc37f6b8cfab656ab04a48ca5e86,soccer_spain_la_liga,fliff,h2h,Draw,1.51,2023-09-25T11:58:37Z,2023-09-26T19:30:00Z,Mallorca,Barcelona,La Liga - Spain
223ef8e876c644ce0484e952f62b2d0c,soccer_spain_la_liga,bovada,h2h,Draw,3.8,2023-09-25T11:58:51Z,2023-09-27T17:00:00Z,Athletic Bilbao,Getafe,La Liga - Spain
223ef8e876c644ce0484e952f62b2d0c,soccer_spain_la_liga,betonlineag,h2h,Draw,3.8,2023-09-25T12:00:28Z,2023-09-27T17:00:00Z,Athletic Bilbao,Getafe,La Liga - Spain
76e465483b576e9ae880a010e0f9b037,soccer_spain_la_liga,bovada,h2h,Draw,3.7,2023-09-25T11:58:51Z,2023-09-27T17:00:00Z,Villarreal,Girona,La Liga - Spain
76e465483b576e9ae880a010e0f9b037,soccer_spain_la_liga,betonlineag,h2h,Draw,3.7,2023-09-25T12:00:28Z,2023-09-27T17:00:00Z,Villarreal,Girona,La Liga - Spain
9282af9cf4e84682a2cd6532c928e0ab,soccer_spain_la_liga,bovada,h2h,Draw,6.5,2023-09-25T11:58:51Z,2023-09-27T17:00:00Z,Real Madrid,Las Palmas,La Liga - Spain
9282af9cf4e84682a2cd6532c928e0ab,soccer_spain_la_liga,betonlineag,h2h,Draw,6.6,2023-09-25T12:00:28Z,2023-09-27T17:00:00Z,Real Madrid,Las Palmas,La Liga - Spain
